synthetic_id,home_zcta,home_county,source_atl_workers,adoption_percentile,synthetic_generation_version,schedule_model_version,destination_model_version,schedule_type,shift_family,work_days,shift_hours,shift_start_time,shift_end_time,crosses_midnight,airport_destination,nearest_marta_station,distance_to_marta_miles,marta_access_tier,marta_inbound_days_supported,marta_outbound_days_supported,marta_round_trip_days_supported,marta_schedule_support_percent,marta_schedule_status,final_mile_validation_required,marta_candidate
SYN-03079,30038,"DeKalb County, GA",600,0.822,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,04:30,12:30,false,International Terminal,INDIAN CREEK STATION,8.81,park_and_ride,0,5,0,0.0,none,true,false
SYN-03080,30038,"DeKalb County, GA",600,4.199,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,thu|fri|sat|sun|mon,8,21:00,05:00,true,Domestic Terminal,INDIAN CREEK STATION,8.81,park_and_ride,5,5,5,100.0,full,false,true
SYN-03081,30309,"Fulton County, GA",553,0.035,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,sat|sun|mon|tue|wed,8,10:30,18:30,false,Delta TechOps,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,true,true
SYN-03082,30309,"Fulton County, GA",553,8.617,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,mon|tue|wed|thu,10,20:45,06:45,true,Delta TechOps,ARTS CENTER STATION,0.74,near_station,4,4,4,100.0,full,true,true
SYN-03083,30309,"Fulton County, GA",553,3.628,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:00,13:00,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,false,true
SYN-03084,30309,"Fulton County, GA",553,2.762,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:45,00:45,true,North Cargo Area,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,true,true
SYN-03085,30309,"Fulton County, GA",553,2.257,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,04:00,12:00,false,North Cargo Area,ARTS CENTER STATION,0.74,near_station,0,5,0,0.0,none,true,false
SYN-03086,30309,"Fulton County, GA",553,3.374,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,wed|sun,6,06:00,12:00,false,Delta TechOps,ARTS CENTER STATION,0.74,near_station,1,2,1,50.0,partial,true,false
SYN-03087,30309,"Fulton County, GA",553,9.207,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,04:00,12:00,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,0,5,0,0.0,none,false,false
SYN-03088,30309,"Fulton County, GA",553,7.783,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,thu|fri|sat|sun|mon,8,19:30,03:30,true,International Terminal,ARTS CENTER STATION,0.74,near_station,5,3,3,60.0,partial,true,false
SYN-03089,30309,"Fulton County, GA",553,2.167,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,15:00,23:00,false,International Terminal,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,true,true
SYN-03090,30309,"Fulton County, GA",553,6.709,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,wed|thu|fri|sat|sun,8,22:00,06:00,true,Other Airport Area,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,true,true
SYN-03091,30309,"Fulton County, GA",553,7.752,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,15:15,23:15,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,false,true
SYN-03092,30309,"Fulton County, GA",553,9.594,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,tue|wed|thu|fri|sat,8,22:00,06:00,true,Rental Car Center,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,false,true
SYN-03093,30309,"Fulton County, GA",553,9.083,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,mon|tue|wed|thu,10,03:45,13:45,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,0,4,0,0.0,none,false,false
SYN-03094,30309,"Fulton County, GA",553,8.207,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,10:15,18:15,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,false,true
SYN-03095,30309,"Fulton County, GA",553,4.835,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,13:45,21:45,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,false,true
SYN-03096,30309,"Fulton County, GA",553,6.734,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:45,02:45,true,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,5,0,0,0.0,none,false,false
SYN-03097,30309,"Fulton County, GA",553,5.231,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,thu|fri|sat|sun,10,13:30,23:30,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,4,4,4,100.0,full,false,true
SYN-03098,30309,"Fulton County, GA",553,5.786,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:15,13:15,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,false,true
SYN-03099,30309,"Fulton County, GA",553,0.474,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,sun|fri|sat,5,10:45,15:45,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,3,3,3,100.0,full,false,true
SYN-03100,30309,"Fulton County, GA",553,0.713,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,sat|fri|thu,5,06:45,11:45,false,Delta TechOps,ARTS CENTER STATION,0.74,near_station,3,3,3,100.0,full,true,true
SYN-03101,30309,"Fulton County, GA",553,0.899,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,04:30,12:30,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,0,5,0,0.0,none,false,false
SYN-03102,30309,"Fulton County, GA",553,9.419,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:00,01:00,true,South Cargo Area,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,true,true
SYN-03103,30309,"Fulton County, GA",553,5.125,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,10:00,18:00,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,false,true
SYN-03104,30309,"Fulton County, GA",553,2.191,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,thu|fri|sat|sun,10,03:45,13:45,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,0,4,0,0.0,none,false,false
SYN-03105,30309,"Fulton County, GA",553,2.613,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,19:00,03:00,true,Rental Car Center,ARTS CENTER STATION,0.74,near_station,5,0,0,0.0,none,false,false
SYN-03106,30309,"Fulton County, GA",553,0.198,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,17:30,01:30,true,Rental Car Center,ARTS CENTER STATION,0.74,near_station,5,3,3,60.0,partial,false,false
SYN-03107,30309,"Fulton County, GA",553,5.330,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,04:30,12:30,false,Rental Car Center,ARTS CENTER STATION,0.74,near_station,0,5,0,0.0,none,false,false
SYN-03108,30309,"Fulton County, GA",553,5.321,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,thu|tue|sun,6,19:00,01:00,true,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,3,3,3,100.0,full,false,true
SYN-03109,30309,"Fulton County, GA",553,3.757,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,06:00,14:00,false,Delta G.O.,ARTS CENTER STATION,0.74,near_station,3,5,3,60.0,partial,true,false
SYN-03110,30309,"Fulton County, GA",553,5.577,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,04:30,12:30,false,Other Airport Area,ARTS CENTER STATION,0.74,near_station,0,5,0,0.0,none,true,false
SYN-03111,30309,"Fulton County, GA",553,3.059,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,17:15,01:15,true,Delta TechOps,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,true,true
SYN-03112,30309,"Fulton County, GA",553,7.017,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,15:15,23:15,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,false,true
SYN-03113,30309,"Fulton County, GA",553,9.187,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,04:45,12:45,false,International Terminal,ARTS CENTER STATION,0.74,near_station,0,5,0,0.0,none,true,false
SYN-03114,30309,"Fulton County, GA",553,7.402,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,05:45,13:45,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,3,5,3,60.0,partial,false,false
SYN-03115,30309,"Fulton County, GA",553,3.944,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,tue|wed|thu|fri,10,04:00,14:00,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,0,4,0,0.0,none,false,false
SYN-03116,30309,"Fulton County, GA",553,7.574,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,06:30,14:30,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,false,true
SYN-03117,30309,"Fulton County, GA",553,1.426,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,sun|tue|sat,5,06:45,11:45,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,3,3,3,100.0,full,false,true
SYN-03118,30309,"Fulton County, GA",553,9.681,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,20:00,04:00,true,Rental Car Center,ARTS CENTER STATION,0.74,near_station,5,4,4,80.0,partial,false,false
SYN-03119,30309,"Fulton County, GA",553,6.119,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:15,12:15,false,International Terminal,ARTS CENTER STATION,0.74,near_station,0,5,0,0.0,none,true,false
SYN-03120,30309,"Fulton County, GA",553,3.840,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,wed|thu|fri|sat,10,04:15,14:15,false,International Terminal,ARTS CENTER STATION,0.74,near_station,0,4,0,0.0,none,true,false
SYN-03121,30309,"Fulton County, GA",553,4.171,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:00,15:00,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,false,true
SYN-03122,30309,"Fulton County, GA",553,6.016,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,thu|fri|sat|sun,10,12:45,22:45,false,South Cargo Area,ARTS CENTER STATION,0.74,near_station,4,4,4,100.0,full,true,true
SYN-03123,30309,"Fulton County, GA",553,0.173,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,06:00,14:00,false,North Cargo Area,ARTS CENTER STATION,0.74,near_station,3,5,3,60.0,partial,true,false
SYN-03124,30309,"Fulton County, GA",553,0.886,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,09:45,17:45,false,Other Airport Area,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,true,true
SYN-03125,30309,"Fulton County, GA",553,6.718,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,03:30,11:30,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,0,5,0,0.0,none,false,false
SYN-03126,30309,"Fulton County, GA",553,9.968,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,06:30,14:30,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,false,true
SYN-03127,30309,"Fulton County, GA",553,9.773,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,06:30,14:30,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,false,true
SYN-03128,30309,"Fulton County, GA",553,3.512,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:00,12:00,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,0,5,0,0.0,none,false,false
SYN-03129,30309,"Fulton County, GA",553,8.315,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:00,01:00,true,South Cargo Area,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,true,true
SYN-03130,30309,"Fulton County, GA",553,6.938,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,overnight,sun|mon,6,23:15,05:15,true,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,2,2,2,100.0,full,false,true
SYN-03131,30309,"Fulton County, GA",553,0.267,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,18:00,02:00,true,North Cargo Area,ARTS CENTER STATION,0.74,near_station,5,0,0,0.0,none,true,false
SYN-03132,30309,"Fulton County, GA",553,9.494,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,tue|wed|thu|fri,10,05:00,15:00,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,4,4,4,100.0,full,false,true
SYN-03133,30309,"Fulton County, GA",553,1.303,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,tue|wed|thu|fri,10,03:30,13:30,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,0,4,0,0.0,none,false,false
SYN-03134,30309,"Fulton County, GA",553,8.258,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,06:30,14:30,false,Domestic Terminal,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,false,true
SYN-03135,30309,"Fulton County, GA",553,6.137,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,07:00,15:00,false,Delta G.O.,ARTS CENTER STATION,0.74,near_station,5,5,5,100.0,full,true,true
SYN-03136,30260,"Clayton County, GA",540,8.999,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,thu|fri|sat|sun|mon,8,23:00,07:00,true,Delta G.O.,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,true,true
SYN-03137,30260,"Clayton County, GA",540,9.146,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:45,19:45,false,International Terminal,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,true,true
SYN-03138,30260,"Clayton County, GA",540,5.597,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,sat|sun|mon|tue|wed,8,06:00,14:00,false,International Terminal,AIRPORT STATION,7.42,park_and_ride,3,5,3,60.0,partial,true,false
SYN-03139,30260,"Clayton County, GA",540,8.137,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,thu|tue|wed|mon,5,12:15,17:15,false,Rental Car Center,AIRPORT STATION,7.42,park_and_ride,4,4,4,100.0,full,false,true
SYN-03140,30260,"Clayton County, GA",540,0.423,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,06:45,14:45,false,South Cargo Area,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,true,true
SYN-03141,30260,"Clayton County, GA",540,2.391,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,05:00,13:00,false,Other Airport Area,AIRPORT STATION,7.42,park_and_ride,0,5,0,0.0,none,true,false
SYN-03142,30260,"Clayton County, GA",540,4.237,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:00,14:00,false,Rental Car Center,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,false,true
SYN-03143,30260,"Clayton County, GA",540,3.236,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,tue|wed|thu|fri,10,14:45,00:45,true,Delta TechOps,AIRPORT STATION,7.42,park_and_ride,4,4,4,100.0,full,true,true
SYN-03144,30260,"Clayton County, GA",540,1.365,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,sat|sun|mon|tue,10,23:45,09:45,true,Delta G.O.,AIRPORT STATION,7.42,park_and_ride,4,4,4,100.0,full,true,true
SYN-03145,30260,"Clayton County, GA",540,5.806,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,15:45,23:45,false,Delta TechOps,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,true,true
SYN-03146,30260,"Clayton County, GA",540,5.373,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,fri|sat|sun|mon|tue,8,21:15,05:15,true,Other Airport Area,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,true,true
SYN-03147,30260,"Clayton County, GA",540,5.099,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,17:00,01:00,true,South Cargo Area,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,true,true
SYN-03148,30260,"Clayton County, GA",540,5.312,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,wed|thu|fri|sat,10,16:00,02:00,true,Other Airport Area,AIRPORT STATION,7.42,park_and_ride,4,0,0,0.0,none,true,false
SYN-03149,30260,"Clayton County, GA",540,4.073,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:15,00:15,true,Delta G.O.,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,true,true
SYN-03150,30260,"Clayton County, GA",540,5.447,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,14:45,22:45,false,North Cargo Area,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,true,true
SYN-03151,30260,"Clayton County, GA",540,7.385,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,08:30,16:30,false,International Terminal,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,true,true
SYN-03152,30260,"Clayton County, GA",540,2.001,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,tue|sat|fri,4,12:45,16:45,false,Domestic Terminal,AIRPORT STATION,7.42,park_and_ride,3,3,3,100.0,full,false,true
SYN-03153,30260,"Clayton County, GA",540,7.651,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:00,15:00,false,Delta G.O.,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,true,true
SYN-03154,30260,"Clayton County, GA",540,9.834,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,18:30,02:30,true,Other Airport Area,AIRPORT STATION,7.42,park_and_ride,5,0,0,0.0,none,true,false
SYN-03155,30260,"Clayton County, GA",540,9.563,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,14:15,22:15,false,Rental Car Center,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,false,true
SYN-03156,30260,"Clayton County, GA",540,1.744,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:00,02:00,true,Other Airport Area,AIRPORT STATION,7.42,park_and_ride,5,0,0,0.0,none,true,false
SYN-03157,30260,"Clayton County, GA",540,5.295,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,08:15,16:15,false,Domestic Terminal,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,false,true
SYN-03158,30260,"Clayton County, GA",540,5.587,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,14:45,22:45,false,Rental Car Center,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,false,true
SYN-03159,30260,"Clayton County, GA",540,3.335,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,20:15,04:15,true,Other Airport Area,AIRPORT STATION,7.42,park_and_ride,5,4,4,80.0,partial,true,false
SYN-03160,30260,"Clayton County, GA",540,5.906,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,09:00,17:00,false,Delta TechOps,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,true,true
SYN-03161,30260,"Clayton County, GA",540,4.748,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:00,15:00,false,Domestic Terminal,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,false,true
SYN-03162,30260,"Clayton County, GA",540,5.056,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,tue|wed|thu|fri,10,10:45,20:45,false,Domestic Terminal,AIRPORT STATION,7.42,park_and_ride,4,4,4,100.0,full,false,true
SYN-03163,30260,"Clayton County, GA",540,6.160,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,19:00,03:00,true,South Cargo Area,AIRPORT STATION,7.42,park_and_ride,5,4,4,80.0,partial,true,false
SYN-03164,30260,"Clayton County, GA",540,3.774,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,04:30,12:30,false,International Terminal,AIRPORT STATION,7.42,park_and_ride,0,5,0,0.0,none,true,false
SYN-03165,30260,"Clayton County, GA",540,5.110,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,08:30,16:30,false,International Terminal,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,true,true
SYN-03166,30260,"Clayton County, GA",540,6.912,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:30,19:30,false,North Cargo Area,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,true,true
SYN-03167,30260,"Clayton County, GA",540,2.520,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,10:15,18:15,false,North Cargo Area,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,true,true
SYN-03168,30260,"Clayton County, GA",540,0.589,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:45,19:45,false,Domestic Terminal,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,false,true
SYN-03169,30260,"Clayton County, GA",540,1.684,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,06:30,14:30,false,Domestic Terminal,AIRPORT STATION,7.42,park_and_ride,5,5,5,100.0,full,false,true
SYN-03170,30260,"Clayton County, GA",540,7.114,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,sun|fri,4,12:45,16:45,false,Other Airport Area,AIRPORT STATION,7.42,park_and_ride,2,2,2,100.0,full,true,true
SYN-03171,30260,"Clayton County, GA",540,5.412,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:00,02:00,true,Delta G.O.,AIRPORT STATION,7.42,park_and_ride,5,0,0,0.0,none,true,false
