synthetic_id,home_zcta,home_county,source_atl_workers,adoption_percentile,synthetic_generation_version,schedule_model_version,destination_model_version,schedule_type,shift_family,work_days,shift_hours,shift_start_time,shift_end_time,crosses_midnight,airport_destination
SYN-04119,30314,"Fulton County, GA",300,4.453,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:30,17:30,false,Delta TechOps
SYN-04120,30314,"Fulton County, GA",300,6.919,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,10:00,18:00,false,Domestic Terminal
SYN-04121,30314,"Fulton County, GA",300,4.522,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:30,15:30,false,South Cargo Area
SYN-04122,30314,"Fulton County, GA",300,1.460,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,fri|sat|sun|mon|tue,8,22:00,06:00,true,Domestic Terminal
SYN-04123,30314,"Fulton County, GA",300,3.248,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,14:30,22:30,false,International Terminal
SYN-04124,30314,"Fulton County, GA",300,5.315,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,14:30,22:30,false,Delta G.O.
SYN-04125,30314,"Fulton County, GA",300,4.780,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,06:45,14:45,false,Domestic Terminal
SYN-04126,30314,"Fulton County, GA",300,0.009,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,sat|sun|mon|tue|wed,8,04:30,12:30,false,Domestic Terminal
SYN-04127,30314,"Fulton County, GA",300,0.834,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,sat|sun|mon|tue,10,06:30,16:30,false,Domestic Terminal
SYN-04128,30314,"Fulton County, GA",300,0.428,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,03:30,11:30,false,Delta TechOps
SYN-04129,30314,"Fulton County, GA",300,9.264,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,10:00,18:00,false,South Cargo Area
SYN-04130,30314,"Fulton County, GA",300,9.025,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:45,15:45,false,Domestic Terminal
SYN-04131,30314,"Fulton County, GA",300,7.316,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:30,21:30,false,Domestic Terminal
SYN-04132,30314,"Fulton County, GA",300,3.452,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,fri|sat|sun|mon,10,20:00,06:00,true,Domestic Terminal
SYN-04133,30314,"Fulton County, GA",300,3.970,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,14:00,22:00,false,Other Airport Area
SYN-04134,30314,"Fulton County, GA",300,8.450,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,08:00,16:00,false,Other Airport Area
SYN-04135,30314,"Fulton County, GA",300,3.834,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,09:30,17:30,false,Domestic Terminal
SYN-04136,30314,"Fulton County, GA",300,3.639,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,03:45,11:45,false,Domestic Terminal
SYN-04137,30314,"Fulton County, GA",300,8.062,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,19:15,03:15,true,Domestic Terminal
SYN-04138,30314,"Fulton County, GA",300,8.135,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:15,15:15,false,International Terminal
SYN-04139,30314,"Fulton County, GA",300,0.468,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,mon|tue|wed|thu,10,09:30,19:30,false,South Cargo Area
SYN-04140,30314,"Fulton County, GA",300,9.109,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,12:30,20:30,false,South Cargo Area
SYN-04141,30314,"Fulton County, GA",300,3.553,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,04:30,12:30,false,Domestic Terminal
SYN-04142,30314,"Fulton County, GA",300,5.323,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,sat|sun|mon|tue|wed,8,14:00,22:00,false,Domestic Terminal
SYN-04143,30314,"Fulton County, GA",300,9.883,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:30,12:30,false,Domestic Terminal
SYN-04144,30314,"Fulton County, GA",300,7.103,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,05:45,13:45,false,Delta TechOps
SYN-04145,30314,"Fulton County, GA",300,6.071,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:45,12:45,false,International Terminal
SYN-04146,30314,"Fulton County, GA",300,6.915,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,05:45,13:45,false,Domestic Terminal
SYN-04147,30134,"Douglas County, GA",292,3.794,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,11:30,19:30,false,Delta G.O.
SYN-04148,30134,"Douglas County, GA",292,1.256,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,fri|sat|sun|mon,10,06:45,16:45,false,Other Airport Area
SYN-04149,30134,"Douglas County, GA",292,8.005,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:15,13:15,false,Domestic Terminal
SYN-04150,30134,"Douglas County, GA",292,1.716,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,wed|thu|fri|sat|sun,8,20:15,04:15,true,Domestic Terminal
SYN-04151,30134,"Douglas County, GA",292,1.316,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,12:00,20:00,false,International Terminal
SYN-04152,30134,"Douglas County, GA",292,7.471,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,05:15,13:15,false,International Terminal
SYN-04153,30134,"Douglas County, GA",292,1.765,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:45,02:45,true,Domestic Terminal
SYN-04154,30134,"Douglas County, GA",292,3.855,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,06:30,14:30,false,Domestic Terminal
SYN-04155,30134,"Douglas County, GA",292,4.605,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,06:45,14:45,false,Domestic Terminal
SYN-04156,30134,"Douglas County, GA",292,6.271,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:30,00:30,true,Domestic Terminal
SYN-04157,30134,"Douglas County, GA",292,8.144,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,23:30,07:30,true,Delta TechOps
SYN-04158,30134,"Douglas County, GA",292,2.472,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,08:15,16:15,false,Domestic Terminal
SYN-04159,30134,"Douglas County, GA",292,3.608,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:15,13:15,false,Delta TechOps
SYN-04160,30134,"Douglas County, GA",292,1.607,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,mon|thu|sun,5,12:30,17:30,false,Delta TechOps
SYN-04161,30134,"Douglas County, GA",292,4.999,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,thu|fri|sat|sun|mon,8,23:45,07:45,true,Domestic Terminal
SYN-04162,30134,"Douglas County, GA",292,1.164,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,sat|sun|mon|tue|wed,8,07:30,15:30,false,North Cargo Area
SYN-04163,30134,"Douglas County, GA",292,0.777,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,tue|wed|thu|fri,10,10:00,20:00,false,North Cargo Area
SYN-04164,30134,"Douglas County, GA",292,2.089,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,09:00,17:00,false,Other Airport Area
SYN-04165,30134,"Douglas County, GA",292,3.940,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:30,12:30,false,Domestic Terminal
SYN-04166,30134,"Douglas County, GA",292,3.754,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,09:45,17:45,false,Domestic Terminal
SYN-04167,30134,"Douglas County, GA",292,7.652,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:45,01:45,true,Domestic Terminal
SYN-04168,30134,"Douglas County, GA",292,8.735,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:00,01:00,true,Domestic Terminal
SYN-04169,30134,"Douglas County, GA",292,4.769,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:15,12:15,false,Domestic Terminal
SYN-04170,30134,"Douglas County, GA",292,7.821,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,tue|wed|thu|fri,10,06:30,16:30,false,International Terminal
SYN-04171,30134,"Douglas County, GA",292,8.345,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:00,01:00,true,Delta G.O.
SYN-04172,30134,"Douglas County, GA",292,0.359,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,07:15,15:15,false,Domestic Terminal
SYN-04173,30134,"Douglas County, GA",292,8.307,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,mon|tue|wed|thu,10,10:30,20:30,false,International Terminal
SYN-04174,30134,"Douglas County, GA",292,7.074,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,14:45,22:45,false,Domestic Terminal
SYN-04175,30134,"Douglas County, GA",292,7.917,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,mon|fri,4,10:45,14:45,false,Other Airport Area
SYN-04176,30294,"Clayton County, GA",286,2.389,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,overnight,fri|mon|tue|wed,4,19:15,23:15,false,Rental Car Center
SYN-04177,30294,"Clayton County, GA",286,8.801,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:00,15:00,false,International Terminal
SYN-04178,30294,"Clayton County, GA",286,4.972,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,mon|tue|wed|thu,10,15:15,01:15,true,Other Airport Area
SYN-04179,30294,"Clayton County, GA",286,8.574,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,09:15,17:15,false,Domestic Terminal
SYN-04180,30294,"Clayton County, GA",286,0.478,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,19:00,03:00,true,Delta G.O.
SYN-04181,30294,"Clayton County, GA",286,3.388,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,07:30,15:30,false,Domestic Terminal
SYN-04182,30294,"Clayton County, GA",286,0.405,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,07:30,15:30,false,Delta TechOps
SYN-04183,30294,"Clayton County, GA",286,0.653,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:30,14:30,false,Domestic Terminal
SYN-04184,30294,"Clayton County, GA",286,9.195,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,03:45,11:45,false,Domestic Terminal
SYN-04185,30294,"Clayton County, GA",286,7.025,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:15,12:15,false,Other Airport Area
SYN-04186,30294,"Clayton County, GA",286,1.339,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,mon|tue|wed|thu,10,03:30,13:30,false,Domestic Terminal
SYN-04187,30294,"Clayton County, GA",286,8.652,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:00,17:00,false,Domestic Terminal
SYN-04188,30294,"Clayton County, GA",286,0.597,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,22:15,06:15,true,Delta TechOps
SYN-04189,30294,"Clayton County, GA",286,4.133,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,mon|tue|wed|thu,10,13:45,23:45,false,Domestic Terminal
SYN-04190,30294,"Clayton County, GA",286,8.417,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,03:30,11:30,false,Rental Car Center
SYN-04191,30294,"Clayton County, GA",286,5.355,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:00,02:00,true,South Cargo Area
SYN-04192,30294,"Clayton County, GA",286,1.423,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,05:45,13:45,false,Delta TechOps
SYN-04193,30294,"Clayton County, GA",286,4.573,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,06:15,14:15,false,Other Airport Area
SYN-04194,30294,"Clayton County, GA",286,5.651,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,05:00,13:00,false,Delta TechOps
SYN-04195,30294,"Clayton County, GA",286,9.310,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,09:30,17:30,false,North Cargo Area
SYN-04196,30294,"Clayton County, GA",286,0.791,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,17:45,01:45,true,International Terminal
SYN-04197,30294,"Clayton County, GA",286,4.504,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:45,19:45,false,Rental Car Center
SYN-04198,30294,"Clayton County, GA",286,4.611,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,08:45,16:45,false,Domestic Terminal
SYN-04199,30294,"Clayton County, GA",286,9.621,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,15:45,23:45,false,Domestic Terminal
SYN-04200,30294,"Clayton County, GA",286,9.564,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,15:15,23:15,false,Domestic Terminal
SYN-04201,30294,"Clayton County, GA",286,0.728,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,10:15,18:15,false,Domestic Terminal
SYN-04202,30294,"Clayton County, GA",286,3.288,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,tue|wed|thu|fri|sat,8,23:30,07:30,true,Domestic Terminal
SYN-04203,30294,"Clayton County, GA",286,9.061,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,06:30,14:30,false,Other Airport Area
SYN-04204,30294,"Clayton County, GA",286,4.357,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,sat|sun|mon|tue,10,09:30,19:30,false,Other Airport Area
SYN-04205,30030,"DeKalb County, GA",285,2.486,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,17:30,01:30,true,Domestic Terminal
SYN-04206,30030,"DeKalb County, GA",285,7.243,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,04:45,12:45,false,Other Airport Area
SYN-04207,30030,"DeKalb County, GA",285,4.732,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,14:15,22:15,false,International Terminal
SYN-04208,30030,"DeKalb County, GA",285,6.534,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,wed|tue|fri,4,13:00,17:00,false,Domestic Terminal
SYN-04209,30030,"DeKalb County, GA",285,7.729,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:45,21:45,false,International Terminal
SYN-04210,30030,"DeKalb County, GA",285,0.090,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,18:00,02:00,true,Other Airport Area
SYN-04211,30030,"DeKalb County, GA",285,4.347,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,04:30,12:30,false,International Terminal
SYN-04212,30030,"DeKalb County, GA",285,3.243,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:45,02:45,true,Domestic Terminal
SYN-04213,30030,"DeKalb County, GA",285,9.252,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,10:30,18:30,false,International Terminal
SYN-04214,30030,"DeKalb County, GA",285,7.166,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,08:30,16:30,false,South Cargo Area
SYN-04215,30030,"DeKalb County, GA",285,9.959,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:45,13:45,false,Delta G.O.
SYN-04216,30030,"DeKalb County, GA",285,8.704,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:30,13:30,false,Other Airport Area
SYN-04217,30030,"DeKalb County, GA",285,3.196,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,08:45,16:45,false,Other Airport Area
SYN-04218,30030,"DeKalb County, GA",285,7.663,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,23:45,07:45,true,Domestic Terminal
SYN-04219,30030,"DeKalb County, GA",285,9.094,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,fri|sat|sun|mon,10,06:15,16:15,false,Delta G.O.
SYN-04220,30030,"DeKalb County, GA",285,9.603,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:30,14:30,false,Domestic Terminal
SYN-04221,30030,"DeKalb County, GA",285,7.407,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,16:45,00:45,true,Other Airport Area
SYN-04222,30030,"DeKalb County, GA",285,4.163,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,wed|thu|fri|sat,10,04:45,14:45,false,Delta TechOps
SYN-04223,30030,"DeKalb County, GA",285,7.494,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,09:15,17:15,false,Rental Car Center
SYN-04224,30030,"DeKalb County, GA",285,2.691,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,18:45,02:45,true,Domestic Terminal
SYN-04225,30030,"DeKalb County, GA",285,5.495,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:30,21:30,false,Domestic Terminal
SYN-04226,30030,"DeKalb County, GA",285,0.903,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,sat|sun|mon|tue|wed,8,12:00,20:00,false,Delta TechOps
SYN-04227,30030,"DeKalb County, GA",285,4.300,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,tue|wed|thu|fri|sat,8,21:30,05:30,true,Domestic Terminal
SYN-04228,30030,"DeKalb County, GA",285,8.405,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,04:30,12:30,false,Delta G.O.
SYN-04229,30030,"DeKalb County, GA",285,6.930,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,05:30,13:30,false,Other Airport Area
SYN-04230,30030,"DeKalb County, GA",285,1.038,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,09:30,17:30,false,South Cargo Area
SYN-04231,30030,"DeKalb County, GA",285,8.798,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,10:15,18:15,false,Domestic Terminal
SYN-04232,30030,"DeKalb County, GA",285,4.944,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,03:45,11:45,false,Domestic Terminal
SYN-04233,30030,"DeKalb County, GA",285,0.225,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:45,19:45,false,Other Airport Area
SYN-04234,30066,"Cobb County, GA",285,6.571,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,11:30,19:30,false,International Terminal
SYN-04235,30066,"Cobb County, GA",285,7.240,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:00,12:00,false,Domestic Terminal
SYN-04236,30066,"Cobb County, GA",285,8.508,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:15,00:15,true,North Cargo Area
SYN-04237,30066,"Cobb County, GA",285,2.679,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:00,17:00,false,Domestic Terminal
SYN-04238,30066,"Cobb County, GA",285,4.689,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,11:15,19:15,false,Domestic Terminal
SYN-04239,30066,"Cobb County, GA",285,0.715,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:00,15:00,false,Rental Car Center
SYN-04240,30066,"Cobb County, GA",285,5.381,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,fri|sat|sun|mon|tue,8,23:15,07:15,true,Domestic Terminal
SYN-04241,30066,"Cobb County, GA",285,4.900,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,sat|sun|mon|tue|wed,8,07:00,15:00,false,Domestic Terminal
SYN-04242,30066,"Cobb County, GA",285,9.637,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,12:15,20:15,false,North Cargo Area
SYN-04243,30066,"Cobb County, GA",285,7.594,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:30,13:30,false,Domestic Terminal
SYN-04244,30066,"Cobb County, GA",285,9.776,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,06:30,14:30,false,Domestic Terminal
SYN-04245,30066,"Cobb County, GA",285,1.216,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,08:15,16:15,false,Domestic Terminal
